char,word
紐,stri'ng
紕,breidi'ng
級,kla's
紜,di'so`rder
納,se'te@lme@nt
紙,peiper
紛,di'stra'kt
絆,ba`ndz
絃,stri'ng
統,ouvero`l
紮,tai
紹,i'ntre@du:s
紼,la`rdz'
絀,sou
細,deinti:
紳,saier
組,e@sousi:eis'e@n
累,e@kyu:mye@leit
終,e'nd
絞,stra'ngge@l
結,tai
絨,wu'l
絕,
紫,perpe@l
絮,ka`te@n
絲,t&re'd
絡,e'ntwain
給,sa'leri:
絢,bri'lye@nt
經,kla'si'k
絹,si'lk
綑,koil
綁,baind
綏,pi:sfe@l
綻,ri'pt
綰,be'nd
綜,ru:l
綽,lu:s
綾,di'zain
綠,gri:n
緊,te'ns
綴,ke@mpouz
網,ne'ti'ng
綱,kla's
綺,byu:te@fe@l
綢,tai
綿,ka`te@n
綵,kalerfe@l
綸,t&re'd
維,faiber
緒,t&o`ng
緇,pri:st
締,taite@n
練,pra'kte@s
緯,ho`re@za`nte@l
緻,fain
緘,s'at
緬,berme@
緝,s'ain
編,ka`mpe@leis'e@n
緣,he'm
線,lain
緞,da'me@sk
緩,sla'ke@n
綞,
縊,stra'ngge@l
縑,fain
縈,e'nta'ngge@l
縛,tras
縣,kaunti:
縮,s'ri'ngk
績,e'ksploits
繆,e'rer
縷,t&re'd
縲,tai
繃,ra'p
縫,sou
總,ke@le'kt
縱,i'ndaldz'
繅,dro`
繁,le@gz'eri:e@nt
織,wi:v
繕,ri'pe'r
繞,seraund
繚,pu't
繡,i'mbroider
繫,e@ta'ts'
繭,ke@ku:n
繹,pu'l
繩,roup
繪,pi'kts'er
辮,breid
繽,di'so`rder
繼,se@ksi:d
纂,e'de@ti'ng
纏,we'r
續,ke@nti'nyu:
纓,kraun
纖,fain
纜,hawser
缶,ke@nteiner
缸,ern
缺,la'k
缽,ert&e@nwe'r
罄,i'gzo`st
罈,
罐,sti:m
罕,re'r
罔,ne't
罟,ne't
置,pleisme@nt
罩,fi's'
罪,gi'lt
署,si'gne@ts'er
罰,pe'ne@lti:
罵,e@byu:s
罷,kwi't
罹,ka'ts'
羅,go`z
羈,reinz
羊,s'i:p
羌,ba`rbe'ri:e@n
羋,s'i:p
美,byu:ti:
羔,la'm
羞,fi:l
羚,a'nte@loup
善,verts'u:e@s
義,raits'e@sne@s
羨,e'nvi:e@s
群,fla`k
羯,ba`rbe'ri:e@n
羲,used
羶,sme'li'ng
羹,ha`t
羸,t&i'n
羽,fe'd&erz
羿,le'dz'e@nde'ri:
翅,wi'ngz
翁,ve'nere@be@l
翌,ne'kst
翎,fe'd&er
習,lern
翔,so`r
翕,ga'd&er
翠,gri:n
翡,ki'ngfi's'er
翟,kaind
翩,flateri'ng
翰,le'ter
翱,
翳,hould
翼,wi'ng
翹,e'kse@le@ns
翻,fli'p
耀,s'ain
老,ould
考,ke@nsi'der
者,samwan
耆,se@ni'le@ti:
而,bat
耐,e'ndyu'ri'ng
耍,fra`li'k
耒,kam
耘,wi:d
耕,ti'l
耙,fo`rkt
耗,di'kri:s
耜,plau
耳,i:r
耶,kwe'sts'e@n
耽,e@di'kti'd
耿,lait
聊,slaitli:
聆,li'se@ni'ng
聖,houli:
聘,i'nvait
聞,hi:r
聚,e@se'mbe@l
聱,pu:r
聲,saund
聰,waiz
聯,pa`rti:
聳,raiz
職,poust
聶,wi'sper
聾,de'fne@s
聽,he'dstro`ng
聿,bras'
肆,fo`r
肄,lern
肅,kwaie@tli:
肇,bi'gi'ni'ng
肉,mi:t
肋,ri'b
肌,te'ksts'er
肖,ri'ze'mble@ns
肓,i'nti'ri:er
肝,li'ver
肘,e'lbou
肛,eine@s
肚,be'li:
育,reiz
肺,langz
肥,ferte@laizer
肢,li'm
肱,e@bi'le@ti:
股,t&ai
肫,a`ne@st
肩,s'oulder
肴,e@kampni'me@nt
肪,oubi:s
肯,e@gri:me@nt
胖,ri'bz
胥,te@ge'd&er
胚,e'mbri:ou
胃,stame@k
胄,li'ni:e@dz'
背,sta'ts'er
胡,ba`rbe'ri:e@n
胛,s'oulder
胎,wu:m
胞,ple@se'nte@
胤,di'se'nde@nt
胱,bla'der
脂,fa't
胰,pa'nkri:e@s
脅,t&re'te@n
胭,ru:z'
胴,trangk
脆,bri'te@l
胸,bu'ze@m
胳,a`rmpi't
脈,vein
能,e@bi'le@ti:
脊,sta'ts'er
脯,draid
脖,ne'k
脣,li'p
脫,
脩,draid
腕,a`rm
腔,ba`di:
腋,a`rmpi't
腑,baue@lz
腎,ki'dni:
脹,daileit
腆,mats'
脾,spli:n
腐,ra`t
腱,te'nde@n
腰,hi'ps
腸,i'nte'ste@nz
腥,bladi:
腮,dz'o`
腳,
腫,tu:mer
腹,a'bdoume@n
腺,gla'nd
腦,brein
膀,bla'der
膏,fa't
膈,daie@fra'm
膊,a`rm
腿,t&ai
膛,ts'e'st
膜,me'mbrein
膝,ni:
膠,glu:
膚,ski'n
膳,trei
膩,smu:d&
膨,swe'l
臆,te@mi'de@ti:
臃,swe'li'ng
膺,bre'st
臂,e'lbou
臀,bate@ks
膿,pas
膽,breiveri:
臉,feis
膾,ra`
臍,neive@l
臏,ni:ka'p
臘,lu:ner
臚,ski'n
臟,baue@lz
臣,ri'teiner
臥,bau
臧,gu'd
臨,feis
自,wanse'lf
臭,sti'ngki'ng
臬,lo`
至,klaima'ks
致,do`t&
臺,sta'nd
臻,eraiv
臼,mo`rter
臾,erdz'i'ng
舀,di'p
舂,paund
舅,fa`d&er
與,gi'v
興,e'ntertein
舉,reiz
舊,fo`rmer
舌,tang
舍,i'n
舐,li'k
舒,stre'ts'
舔,teist
舛,da'nsi'ng
舜,a'lt&i:e@
舞,da'ns
舟,bout
舢,sa'mpa'n
航,na've@geit
舫,mu'r
舨,sa'mpa'n
般,ka'ri:er
舵,rader
舷,gunwale
舶,lainer
船,s'i'p
艇,roubout
艘,kaunter
艙,hould
艦,wo`rs'i'p
艮,no`rt&i:st
良,gu'd
艱,di'fe@ke@lt
色,kaler
艾,seidz'bras'
芒,bi'rd
芋,te'rou
芍,pi:e@ni:
芳,perfyu:m
芝,terf
芙,loute@s
芭,be@na'ne@
芽,bad
芟,kat
芹,pa`rsli:
花,flauer
芬,perfyu:m
芥,masterd
芻,hei
苧,he'mp
范,bi:
茅,ri:d
苣,to`rts'
苛,to`rme'nt
苦,saferi'ng
茄,e'gpla'nt
若,yang
茂,ouvergroun
茉,dz'a'zme@n
苒,fleri's'i'ng
苗,si:dli'ng
英,i'nggle@nd
茁,spraut
苜,klouver
苔,mo`s
苑,ga`rde@n
苞,hask
苓,pla'nt
苟,e'ni:
茫,waid
荒,raf
荔,lychee
荊,t&o`rn
茸,mas'ru:m
荐,ma't
草,gra's
茵,ku's'e@n
茴,fe'ne@l
荏,bi:n
茲,hi:r
茹,boil
茶,ti:
茗,ti:
荀,taip
茱,ouli:a'ster
莎,se'dz'
莞,smaili'ng
莘,lo`ng
荸,wo`ter
莢,pa`d
莖,ste'm
莽,gra's
莫,mast
莒,te'rou
莊,bru:m
莓,waild
莉,dz'a'zme@n
莠,e@pi'rz
荷,ba'ge@dz'
荻,ri:d
荼,wi:d
菩,kaind
萃,ke@le'kt
菸,smouk
萍,flouti'ng
菠,spi'ne@ts'
菅,se'dz'
萋,byu:te@fe@l
菁,terne@p
華,sple'nder
菱,daime@nd
菴,herme@te@dz'
著,ri'naund
萊,gu:sfu't
菰,ri:d
萌,spraut
菌,dz'erm
菽,bi:nz
菲,t&i'n
菊,kri'sa'nt&e@me@m
萸,ouli:a'ster
萎,wi'd&er
萄,greip
菜,ve'dz'te@be@l
蒂,ste'm
葷,ga`rli'k
落,fo`l
萱,ri:d
葵,ha`li:ha`k
葦,ri:d
葫,ga`rli'k
葉,li:f
葬,be'ri:
葛,e'rouru:t
萼,ka'li'ks
萵,le'te@s
葡,po`rts'e@ge@l
董,kere'kt
葩,flauer
蓉,loute@s
蒿,mugwort
蓆,ma'ti'ng
蓄,e@ma's
蒙,i'gnere@ns
蒞,ri:ts'
蒲,fla'g
蒜,ga`rli'k
蓋,kaver
蒸,sti:m
蓀,aire@s
蓓,bad
蒐,ga'd&er
蒼,blu:
蔗,s'u'ger
蔽,kaver
蔚,de'ns
蓮,loute@s
蔬,gri:nz
蔭,s'eid
蔓,vain
蔑,i'gno`r
蔣,surname
蔡,taip
蔔,daiko`n
蓬,seidz'bras'
蔥,ska'lye@nz
蓿,klouver
蕊,pi'ste@l
蕙,spi:s'i:z
蕈,mas'ru:m
蕨,bra'ke@n
蕩,me'lt
蕃,grou
蕉,be@na'ne@
蕭,lounli:
蕪,terne@p
薪,fyu:e@l
薄,dailu:t
蕾,bad
薜,taip
薑,dz'i'ndz'er
薔,wo`ter
薯,pe@teitou
薛,taip
薇,e'de@be@l
藏,haid
薩,sa'lveis'e@n
藍,i'nde@gou
藐,byu:te@fe@l
藉,ka`rpe@t
薰,me@di'se@ne@l
藩,kla'n
藝,a`rt
藪,t&i'ki't
藕,loute@s
藤,wisteria
藥,me'de@se@n
藻,si:wi:d
藹,fleri's'i'ng
蘑,taip
藺,ras'
蘆,ri:d
蘋,dakwi:d
蘇,ri'vaivd
蘊,pail
蘗,stamp
蘭,o`rke@d
蘚,mo`s
蘸,di'p
蘿,aivi:
虎,taiger
虐,e@pre's
虔,ri'spe'kt
處,pleis
彪,spa`ti'd
虛,fo`ls
虞,fi'r
虜,ka'pti'v
號,ma`rk
虧,wein
虫,i'nse'kt
虱,lais
虹,reinbou
蚊,me@ski:tou
蚪,ta'dpoul
蚓,ert&werm
蚤,fli:
蚩,fu:l
蚌,kla'm
蚣,se'nti'pi:d
蛇,sneik
蛀,kloud&z
蚶,a`rk
蛄,se@keide@
蚵,oister
蛆,werm
蛋,ba`rbe'ri:e@n
蚱,gra'sha`per
蚯,ert&werm
蛟,dra'ge@n
蛙,fra`g
蛭,li:ts'
蛔,i'nte'ste@ne@l
蛛,spaider
蛤,kla'm
蛹,kri'se@li's
蜓,li'zerd
蜈,se'nti'pi:d
蜇,dz'e'li:fi's'
蜀,gri:n
蛾,mo`t&
蛻,i'nse'kt
蜂,bi:
蜃,kla'm
蜿,mi:a'nderi'ng
蜜,hani:
蜻,dragonfly
蜢,
蜥,li'zerd
蜴,li'zerd
蜘,spaider
蝕,i'kli'ps
螂,ma'nti's
蝴,baterflai
蝶,baterflai
蝠,ba't
蝦,s'ri'mp
蝸,sneil
蝨,lais
蝙,ba't
蝗,louke@st
蝌,ta'dpoul
螃,kra'b
螟,i'ndz'u'ri:e@s
螞,a'nt
螢,faierflai
融,di'za`lv
蟀,kri'ke@t
蟑,
螳,ma'nti's
蟒,pait&a`n
蟆,toud
螫,bi:
螻,moul
螺,smo`l
蟈,se@keide@
蟋,kri'ke@t
蟯,i'nte'ste@ne@l
蟬,se@keide@
蟲,i'nse'kt
蟻,a'nt
蠅,flai
蠍,sko`rpi:e@n
蟹,kra'b
蠔,oister
蠕,kro`li'ng
蠣,oister
蠢,ri'ge@l
蠡,ka`nts'
蠟,wa'ks
蠱,rais
蠶,si'lkwermz
蠹,mo`t&
蠻,ba`rbe'ri:e@n
血,blad
行,goui'ng
衍,ouverfloui'ng
術,a`rt
街,bu'le@va`rd
衙,gaverme@nt
衛,di'fe'ns
衝,ke@laid
衡,i:kwe@li'bri:e@m
衢,kro`sroudz
衣,ga`rme@nt
初,bi'gi'ni'ng
表,serfe@s
衫,t&i'n
衰,di'klain
衷,ha`rt
袁,lo`ng
袂,sli:v
袞,i'mpi'ri:e@l
袈,ko`rs
被,i'nker
袒,be'ri'ng
袖,sli:v
袍,kout
袋,sa'k
裁,teiler
裂,spli't
袱,klo`t&
裟,bu:de@st
裔,di'se'nde@nt
裙,he'm
補,saple@me@nt
裘,le'd&er
裝,dre's
裡,ri'vers
裊,kerli'ng
裕,e@bande@nt
裳,skert
褂,eints'e@nt
裴,lo`ng
裹,ra'p
裸,neike@d
製,ma'nye@fa'kts'er
裨,he'lp
褚,ba'g
褐,braun
複,du:ple@ke@t
褒,preiz
褓,daiper
褪,feid
褲,trauzerz
褥,ku's'e@n
褫,ra`b
褻,fi'lt&i:
褶,pli:ts
襄,raiz
褸,ra'gz
襠,go`r
襟,ka`ler
襖,oupeik
襤,ra'gz
襪,sa`ks
襲,e@ta'k
襯,anderwe'r
西,we'st
要,ni:d
覃,i'kste'nd
覆,ka'psaiz
見,si:
覓,si:k
規,sta'nderd
視,i'nspe'ks'e@n
親,pe're@nt
覦,hai
覬,hai
覲,si:
覺,me'meraiz
覽,i'nspe'kt
觀,autlu'k
角,a'ngge@l
解,e@nra've@l
觴,kap
觸,tats'
言,sei
計,pla`t
訂,ri'vaiz
訃,oubi'ts'u:e'ri:
記,skraib
訐,di'valdz'
討,ts'a'staiz
訌,ge't
訕,e@byu:s
訊,ri'kwe'st
託,ke@nsain
訓,i'nstraks'e@n
訖,ri:ts'
訪,vi'zi't
訝,daut
訣,se'pereis'e@n
訥,stater
許,permi't
設,i'sta'bli's'me@nt
訟,su:
訛,e@kse'nt
註,nouts
詠,re'se@teis'e@n
評,i'va'lyu:eit
詞,werdz
証,e've@de@ns
詁,kri'ti'ke@l
詔,i'mpi'ri:e@l
詛,kers
詐,lai
詆,vi'li'fai
訴,a'kye@zeis'e@n
診,ts'e'kap
詫,e@pa`le@dz'aiz
該,e@bav
詳,di'teild
試,te'st
詩,poue@m
詰,pa'kt
誇,boust
詼,dz'e'st
詣,eraiv
誠,si'nse're@ti:
話,teil
誅,de't&
詭,lai
詢,ke@nsalt
詮,di'skas'e@n
詬,ri'de@kyu:l
詹,to`k
誦,re@sait
誌,da`kye@me'nt
語,werd
誣,sla'nder
認,a'kna`li'dz'
誡,a'dma`ni's'
誓,vau
誤,mi'steik
說,
誥,steit
誨,i'nstrakt
誘,i'ntais
誑,ts'i:t
誼,fre'nds'i'p
諒,fa'kt
談,di'skas
諄,ti:di:e@s
誕,ne@ti've@ti:
請,se@li'si't
諸,ve'ri:e@s
課,ts'a'pter
諉,pa's
諂,fla'ter
調,tu:n
誰,hu:
論,a`rgye@me@nt
諍,kwo`re@l
諦,tru:t&
諺,pra`verb
諫,a'dma`ni's'
諱,pa`sts'u'me@s
謀,ke@nspaier
諜,ri:ke@noiter
諧,ha`rme@ni:
諮,ke@nsalt
諾,ke@nse'nt
謁,a`di:e@ns
謂,ri:ze@n
諷,hi'nt
諭,ri:byu:k
謎,ri'de@l
謗,sla'nder
謙,ka`ndi'se'nd
講,le'kts'er
謊,lai
謠,ts'a'nt
謝,e@pa`le@dz'aiz
謄,mi'mi:e@gra'f
謨,pla'n
謹,di'skri:t
謬,mi'steik
譁,noizi:
譜,myu:zi'k
識,di'skri'me@neiti'ng
證,pru:f
譚,to`k
譎,di'si:v
譏,sla'nder
議,di'li'bereis'e@n
譬,i'le@streit
警,a'dma`ni's'
譯,tra'nzleit
譴,ri:prouts'
護,seifga`rd
譽,feim
讀,re'd
變,ts'eindz'
讓,e@lau
讒,de'fe@meis'e@n
讖,oume@n
讚,preiz
谷,va'li:
豁,e'mpti:
谿,va'li:
豆,bi:nz
豈,i'nterdz'e'ks'e@n
豉,ferme'nte@d
豌,pi:
豎,verti'ke@l
豐,baunti'fe@l
豔,plamp
豕,pi'g
豚,po`rk
象,e'le@fe@nt
豢,reizi'ng
豪,ouverpauri'ng
豬,pi'g
豫,ri'la'kst
豺,dz'a'ke@l
豹,le'perd
貂,ma`rte@n
貊,ba`rbe'ri:e@nz
貉,ba'dz'er
貍,fa`ks
貌,fo`rm
貓,ka't
貝,s'e'lfi's'
貞,e@prait
負,di'fi:t
財,pra`perti:
貢,tri'byu:t
販,ma`rke@ti'ng
責,bleim
貫,pi'rs
貨,freit
貪,kave@t
貧,pa`verti:
貯,seivi'ngz
貼,sti'k
貳,tu:
賊,bergler
資,a'se'ts
賈,bai
賄,braib
貲,tre'z'er
賃,fe'r
賂,braib
賓,ge'st
貽,gi'ft
賅,i'nklu:si'v
賁,de'kereit
費,i'kspe'ns
賀,ke@ngra'ts'e@leis'e@nz
貴,pre's'e@s
買,bai
貶,di'greid
貿,treid
貸,le'nd
賑,fleri's'
賒,
賠,ka`mpe@nseis'e@n
賞,praiz
賦,le'vi:
賤,di'spaiz
賬,e@kaunts
賭,ga'mbe@l
賢,i'nte'le@dz'e@nt
賣,se'l
賜,gra'nt
質,sabste@ns
賴,ri'lai
賺,kouks
賽,dais
購,se@bskri'ps'e@n
贅,lagz'eri:
贈,pre'ze@nts
贊,he'lp
贏,vi'kteri:
贍,ha'v
贓,braiberi:
贖,ri'di:m
贗,kaunterfi't
贛,pra`ve@ns
赤,re'd
赧,ge't
赦,pa`rde@n
赫,sade@nli:
赭,re'd
走,ran
赴,pre@si:d
赳,stro`ng
起,raus
越,serpa's
超,tra'nse'nd
趁,fa`lou
趙,ni'mbe@l
趕,persu:
趟,taim
趣,perpo`rt
趨,ran
足,le'g
趴,
趾,fu'tpri'nt
跎,sli'p
距,sper
跋,e'pe@lo`g
跚,sta'ger
跑,ran
跌,stambe@l
跛,leim
跆,tra'mpe@l
跡,tra'ks
跟,hi:l
跨,bi:
路,pa't&
跳,ha`p
跺,
跪,ni:l
跼,bau
踫,
踐,tra'mpe@l
踝,a'ngke@l
踢,ki'k
踏,ste'p
踩,
踟,he'ze@teit
蹄,hu:f
踱,stroul
踴,dz'amp
蹂,ste'p
踹,tra'mpe@l
踵,hi:l
蹉,stambe@l
蹋,stambe@l
蹈,tra'mpe@l
蹊,pa't&
蹙,skaul
蹣,sta'geri'ng
蹦,
蹤,fu'tpri'nts
蹼,we'b
蹲,krauts'
躇,he'ze@teit
蹶,stambe@l
蹬,ste'p
蹺,reiz
躉,sto`r
躁,noizi:
躅,ru:e@nz
躂,stambe@l
躊,he'ze@teit
躍,li:p
躑,skwa`t
躡,ste'p
躪,tra'mpe@l
身,samba`di:
躬,ba`di:
躲,
躺,ri'klain
軀,ba`di:
車,ka`r
軋,skwi:k
軍,a`rmi:
軌,rat
軒,fla'ts
軔,bla`k
軛,youk
軟,sa`ft
軻,di'fe@ke@lt
軸,a'kse@s
軼,pa's
較,ka`ntra'st
載,raid
軾,frant
輊,lou
輔,he'lp
輒,pra`mptli:
輕,lait
輓,pu'l
輝,reidi:e@ns
輛,kaunter
輟,sta`p
輩,ka`mra'd
輦,palanquin
輪,wi:l
輜,wa'ge@n
輻,spouk
輯,ga'd&er
輸,tra'nspo`rt
轄,ke@ntroul
輾,skwi:k
轂,hab
轅,s'a'ft
輿,bi:r
轉,s'i'ft
轍,rat
轔,t&re's'ould
轎,li'ter
轟,ro`r
轡,bi't
辛,spaisi:
辜,si'n
辟,fo`ls
辣,pandz'e@nt
辨,di'skri'me@neis'e@n
辦,ma'ne@dz'
辭,werdz
辯,spi:ts'
辰,sain
辱,i'mbe're@s
農,a'gri'kalts'er
迂,raunde@baut
迆,waind
迅,swi'ft
迄,e@nti'l
巡,pe@troul
迎,we'lke@m
返,ri'tern
近,ni'r
述,me'ns'e@n
迦,
迢,di'ste@nt
迪,e'de@fai
迥,fa`r
迭,tra'nsfer
迫,erdz'
送,e'sko`rt
逆,i'nverti'd
迷,e@strei
退,ri:tri:t
迺,d&au
迴,gou
逃,i'skeip
追,ts'eis
逅,mi:t
這,kro`l
逍,so`nter
通,tra'fi'k
逗,sta`p
連,le'd
速,kwi'k
逝,di'pa`rti'd
逐,persu:
逕,pa't&
逞,sterdi:
造,kri:eit
透,tra'nspe're@nt
逢,mi:ti'ng
逖,fa`r
逛,ra'mbe@l
途,ru:t
逮,a'pri'he'nd
逵,bro`d
週,wi:k
逸,di:vi:eit
進,e@dva'ns
運,ka'ri:
遊,plei
道,stri:t
遂,ka`nse@me@t
達,e@ka`mpli's't
逼,erdz'
違,di'fere@ns
遐,di'ste@nt
遇,mi:t
遏,sta`p
過,ouverdu:
遍,e'vri:we'r
遑,le'z'er
逾,pa's
遁,fli:
遠,di'ste@nt
遘,mi:t
遜,hambe@l
遣,di'spa'ts'
遙,di'ste@nt
遞,di'li'ver
適,su:te@be@l
遮,i'nterse'pt
遨,plei
遭,i'nkaunter
遷,tra'nzi's'e@n
遵,fa`lou
遴,se@le'kt
選,i'le'kt
遲,leit
遼,di'ste@nt
遺,bi'kwi:t&
避,i'veid
遽,fi'r
還,ri'tern
邁,gou
邂,mi:t
邀,ko`l
邇,e@prouts'
邊,e'dz'
邐,mi:a'nderi'ng
邏,ke@nsi:l
邑,vi'le@dz'
邕,fo`rmer
邢,steit
邪,wi'ke@d
邦,kantri:
那,wat
邵,pleis
邸,re'zi'de@ns
邱,hi'l
郊,autskerts
郎,san
郁,perfyu:m
郡,kaunti:
部,se'ks'e@n
郭,e'nklouz'er
都,me@tra`pe@le@s
鄂,fra'ngkli:
郵,meil
鄉,
鄒,pleis
鄙,louli:
鄰,neiber
鄭,eints'e@nt
鄧,surname
鄱,kaunti:
鄹,neim
酉,we'st
酋,ts'i:fte@n
酊,i'nta`kse@keis'e@n
酒,seik
配,di'stri'byu:t
酌,dro`
酗,drangk
酣,hait
酥,mi'lk
酬,ri:pei
酪,wei
酩,swi:t
酵,ferme@nteis'e@n
酸,a'se@d
酷,kru:e@l
醇,pyu're@ti:
醉,poize@nd
醋,vi'ne@ger
醃,me're@neit
醒,e@weik
醣,
醞,li'ker
醜,agli:
醫,me'de@se@n
醬,e'ni:
醺,hangger
釀,bru:
釁,smi'r
采,dais
釉,gleiz
釋,i'ksplein
里,vi'le@dz'
重,he'vi:
野,pleinz
量,kwa`nte@ti:
釐,fyu:
金,gould
釘,neil
針,ni:de@l
釗,i'nde'ver
釜,ke'te@l
釵,o`rne@me'nte@l
釦,bate@n
鈔,se@le'ks'e@n
釣,a'nggli'ng
釧,breisle@t
鈕,bate@n
鈣,ka'lsi:e@m
鈉,soudi:e@m
鈞,i:kwe@l
鈍,dal
鈐,la`k
鈷,koubo`lt
鉗,s'at
鈸,si'mbe@lz
鈽,
鉀,pe@ta'si:e@m
鈾,yereini:e@m
鉛,le'd
鉋,ka`rpe@nter
鉤,hu'k
鉑,pla'tne@m
鈴,bazer
鉸,hi'ndz'
銀,si'lver
銅,ka`per
銘,i'nskri'ps'e@n
銖,perse'nt
鉻,kroumi:e@m
銓,me'z'er
銜,ho`rs
鋅,zi'ngk
銻,antimony
銷,i'reis
鋪,s'a`p
銬,
鋤,plau
鋁,e@lu:mi'ne@m
銳,
銼,ka`rpe@nter
鋒,da'ger
錠,la`k
錶,wa`ts'
鋸,so`
錳,ma'ngge@ni:z
錯,ke@nfyu:zd
錢,ye'n
鋼,sti:l
錫,ka`per
錄,ka`pi:
錚,go`ng
錐,o`ger
錦,broukeid
鍍,pleiti'ng
鎂,ma'gni:zi:e@m
錨,a'ngker
鍵,ki:
鍊,fo`rdz'
鍥,si'ke@l
鍋,pa`t
錘,weit
鍾,spi'nde@l
鍬,hou
鍛,fo`rdz'
鍰,me'z'er
鎔,fyu:z
鎊,paund
鎖,ts'ein
鎢,
鎳,
鎮,tra'ngkwe@laiz
鏡,mi'rer
鏑,a'rouhe'd
鏟,speid
鏃,a'rouhe'd
鏈,ts'ein
鏜,bo`ri'ng
鏝,trauwe'l
鏖,ma'se@ker
鏢,da`rt
鏍,
鏘,ti'ngke@li'ng
鏤,i'nlei
鏗,saund
鐘,be'l
鐃,go`ng
鏽,rast
鐮,si'ke@l
鐳,reidi:e@m
鐵,aiern
鐺,ts'ein
鐸,la`rdz'
鐲,breisle@t
鑄,ka'st
鑑,spe'se@me@n
鑒,pa'tern
鑣,braide@l
鑠,me'lt
鑲,i'nsert
鑰,la`k
鑽,meik
鑾,be'lz
鑼,go`ng
鑿,ts'i'ze@l
長,lo`ng
門,geit
閂,geit
閃,fla's'
閉,klouzd
閔,gri:v
閏,i'li'dz'i'te@mi't
開,oupe@n
閑,le'z'er
間,i'nterve@l
閒,
閘,la`k
閡,bla`kt
閨,be'dru:m
閩,ri'ver
閣,tauer
閥,kli:k
閤,smo`l
閭,ru're@l
閱,
閻,taun
闊,waid
闋,klous
闌,raiz
闈,geit
闆,ba`s
闔,do`rz
闖,i'nkwair
闐,pleis
關,ke@ne'ks'e@n
闡,kle're@fai
闢,oupe@n
阜,hi'l
阡,t&auze@nd
防,di'fe'nd
阮,pleis
阱,pi'tfo`l
阪,haits
陀,sti:p
阿,a'fre@ka`
阻,t&wo`rt
附,e@fi'kst
限,li'me@t
陋,ne'roune@s
陌,roud
降,di'se'nd
院,i'nsti'tu:s'e@n
陣,ka'mp
陡,sti:p
陛,haine@s
陝,pleis
除,i'ksklu:d
陪,oubeise@ns
陵,mo`se@li:e@m
陳,i'gzi'bi't
陸,la'nd
陰,s'eid
陴,pe're@pe't
陶,pa`teri:
陷,fo`l
隊,re'dz'e@me@nt
階,sto`ri:
隋,be'ri:
陽,sans'ain
隅,ko`rner
隆,hamp
隍,drai
陲,baunderi:
隘,ne'rou
隔,aise@leit
隕,fo`l
隙,kre've@s
障,hi'nder
際,e@keiz'e@n
隧,fo`l
隨,mersi:
險,i'ne@kse'se@be@l
隱,haid
隴,hi'l
隸,serve@nt
隻,ve'se@lz
雀,spe'rou
雁,waild
雅,greis'e@s
雄,ma'skye@le@n
集,ga'd&er
雇,e'mploi
雍,so`fe@ni'ng
雋,i'kse'l
雉,fe'ze@nt
雌,fe'me@ne@n
雕,ka`rvi'ng
雖,o`ld&ou
離,di'ta'ts'
雜,mi'kst
雙,pe'r
雛,ts'i'k
雞,ts'i'ke@nz
難,di'fe@ke@lt
雨,rein
雪,snou
雯,klaud
雲,klaud
雷,t&ander
電,i'le'ktri'se@ti:
雹,heil
零,zi'rou
需,di'ma'nd
霄,skai
霆,laitni'ng
震,kweik
霉,mi'ldu:
霎,lait
霑,moise@n
霖,lo`ng
霍,kwi'k
霓,reinbou
霏,fa`li'ng
霜,fro`st
霞,blerd
霪,rein
霧,fa`g
霸,se@pre'me@si:
霹,t&ander
露,du:
霽,kli'r
霾,waind
靂,vaie@le@nt
靈,soul
靄,mi'st
青,blu:
靖,pi:sfe@l
靛,i'nde@gou
靜,kwaie@t
非,mi'steik
靠,li:n
靡,flater
面,ma'sk
靦,ane@s'eimd
靨,di'mpe@l
革,le'd&er
靴,s'u:z
靶,ta`rge@t
靼,ta'nd
鞅,ma`rti'ngeil
鞍,sa'de@l
鞋,stro`
鞏,ha`rd
鞘,s'i:t&
鞠,bo`l
鞣,ta'nd
鞦,swi'ng
鞭,wi'p
韃,wi'p
韁,reinz
韆,swi'ng
韋,ta'nd
韌,ri'zi'lye@nt
韓,ko`ri:e@
韜,ba'g
韭,li:k
音,saund
章,ba'dz'
竟,e'nd
韶,byu:te@fe@l
韻,raim
響,e'kou
頁,peidz'
頂,re@si:v
頃,taim
項,pa're@gra'f
順,oubei
須,o`t
預,de@pa`zi't
頑,stabern
頓,sade@nli:
頊,gri:vd
頒,di'stri'byu:t
頌,yu:le@dz'i:
頗,pre'dz'e@de@st
領,dz'u're@sdi'ks'e@n
頡,teik
頰,ts'i:ks
頸,ne'k
頻,ri'pi:ti'dli:
頷,na`d
頭,he'd
頹,
頤,ts'i'n
顆,grein
額,fo`rhe'd
顏,feis
題,ta`pi'k
顎,dz'o`
顓,gu'd
類,so`rt
願,pe@ti's'e@n
顛,ouvertern
顧,ri:vyu:
顫,s'ader
顯,ma'ne@fe'st
顰,skaul
顱,he'd
風,waind
颯,sade@n
颱,taifu:n
颳,
颶,sto`rm
颺,so`r
颼,saund
飄,weiv
飛,flai
食,i:t
飢,hanggri:
飧,saper
飪,ku'kt
飯,mi:l
飩,dz'a'pe@ni:z
飲,dri'ngk
飭,kere'kt
飼,de@me'ste@keit
飴,ka'ndi:
飽,seiti'd
飾,de'kereit
餃,gyoza
餅,rais
餌,fu:d
餉,boild
養,fa`ster
